"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","algalParameterUnit","acceptedTaxonID","eventID","date","year","habitatType","algalSampleType","samplerType","fieldSampleVolume","labSampleVolume","preservativeVolume","benthicArea","substratumSizeClass","algalCountPerMl"
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"cellsPerBottle","NEONDREX52194","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.415
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",610.4,"cellsPerBottle","NEONDREX204004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX37311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",5540.3,"cellsPerBottle","NEONDREX1036","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",90.8245901639344
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX46858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"cell density",5449.5,"cellsPerBottle","NEONDREX37178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",751.2,"cellsPerBottle","NEONDREX245001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",28.8,"cellsPerBottle","NEONDREX52184","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0279611650485437
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX47007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX37178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX93383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",13850.8,"cellsPerBottle","NEONDREX27002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX45001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX46324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",14.4,"cellsPerBottle","NEONDREX45001","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0139805825242718
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",281.7,"cellsPerBottle","NEONDREX190005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",2.8,"cellsPerBottle","NEONDREX110014","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",0.0466666666666667
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",1173.8,"cellsPerBottle","BATRACHOSPFSP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX34006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",219.7,"cellsPerBottle","NEONDREX189003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",99.8,"cellsPerBottle","NEONDREX186002","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",1.66333333333333
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",162.4,"cellsPerBottle","NEONDREX189004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",49.9,"cellsPerBottle","NEONDREX110004","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.831666666666667
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"cellsPerBottle","NEONDREX37302","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.415
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX37010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",93.9,"cellsPerBottle","NEONDREX67004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",21.6,"cellsPerBottle","NEONDREX47007","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0209708737864078
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",14.4,"cellsPerBottle","NEONDREX40002","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0139805825242718
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",16621,"cellsPerBottle","NEONDREX37338","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",272.475409836066
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",21.6,"cellsPerBottle","NEONDREX48025","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0209708737864078
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",54.1,"cellsPerBottle","NEONDREX186002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",13850.8,"cellsPerBottle","NEONDREX1036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",106.2,"cellsPerBottle","NEONDREX46858","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1.74098360655738
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",8310.5,"cellsPerBottle","NEONDREX12013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",12.5,"cellsPerBottle","NEONDREX7075","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.208333333333333
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",63713.6,"cellsPerBottle","NEONDREX46749","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1044.48524590164
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",127.7,"cellsPerBottle","NEONDREX46023","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",2.12833333333333
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",328.7,"cellsPerBottle","NEONDREX197002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX45002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",93.9,"cellsPerBottle","NEONDREX110005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX37003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX52045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",85.1,"cellsPerBottle","NEONDREX189004","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1.41833333333333
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",1126.8,"cellsPerBottle","NEONDREX890025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",318.6,"cellsPerBottle","NEONDREX186005","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",5.22295081967213
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",80334.6,"cellsPerBottle","NEONDREX12001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX48122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",2.8,"cellsPerBottle","NEONDREX37168","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",0.0466666666666667
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",14.4,"cellsPerBottle","NEONDREX44421","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0139805825242718
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",100.8,"cellsPerBottle","NEONDREX187002","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0978640776699029
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX110005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",28.8,"cellsPerBottle","NEONDREX62008","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0279611650485437
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",29972.2,"cellsPerBottle","NEONDREX27002","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",499.536666666667
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",1032.9,"cellsPerBottle","BACILLARIOCSP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX39001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",37.4,"cellsPerBottle","NEONDREX67004","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.623333333333333
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX37473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"cellsPerBottle","NEONDREX37306","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.00699029126213592
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",18,"cellsPerBottle","NEONDREX37302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",100.8,"cellsPerBottle","NEONDREX189004","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0978640776699029
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",109.9,"cellsPerBottle","NEONDREX110049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",106.2,"cellsPerBottle","NEONDREX52013","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1.74098360655738
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX48008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",494.4,"cellsPerBottle","NEONDREX204004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",63713.6,"cellsPerBottle","NEONDREX34030","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1044.48524590164
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",6779.6,"cellsPerBottle","NEONDREX16004","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",6.5821359223301
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",109.9,"cellsPerBottle","NEONDREX52194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",439.5,"cellsPerBottle","NEONDREX190016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX35036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX33245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",2.8,"cellsPerBottle","NEONDREX48008","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",0.0466666666666667
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",234.6,"cellsPerBottle","NEONDREX211010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",19391.1,"cellsPerBottle","NEONDREX1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",18,"cellsPerBottle","NEONDREX37062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"cell density",143.4,"cellsPerBottle","NEONDREX55002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",93.6,"cellsPerBottle","NEONDREX186001","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.090873786407767
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",106.2,"cellsPerBottle","NEONDREX48008","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1.74098360655738
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"cellsPerBottle","NEONDREX34006","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.00699029126213592
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",5449.5,"cellsPerBottle","NEONDREX1036","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",90.825
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",36,"cellsPerBottle","NEONDREX62148","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0349514563106796
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,"cellsPerBottle","NEONDREX39001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",523.3,"cellsPerBottle","BACILLARIOCSP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"cellsPerBottle","NEONDREX33427","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.00699029126213592
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",43.2,"cellsPerBottle","NEONDREX66016","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0419417475728155
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"cellsPerBottle","NEONDREX45001","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.415
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"cell density",2724.7,"cellsPerBottle","NEONDREX1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",270.7,"cellsPerBottle","NEONDREX245001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",93.9,"cellsPerBottle","NEONDREX52068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,"cellsPerBottle","NEONDREX33168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",1274.3,"cellsPerBottle","BACILLARIOCSP","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",20.8901639344262
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",2230,"cellsPerBottle","NEONDREX863016","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",36.5573770491803
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,"cellsPerBottle","NEONDREX37197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",1408.6,"cellsPerBottle","NEONDREX863016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",62.4,"cellsPerBottle","NEONDREX204004","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",1.04
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",43.2,"cellsPerBottle","NEONDREX67004","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0419417475728155
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",318.6,"cellsPerBottle","NEONDREX186008","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",5.22295081967213
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",281.7,"cellsPerBottle","NEONDREX186002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",50.4,"cellsPerBottle","NEONDREX103107","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0489320388349515
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",2.8,"cellsPerBottle","NEONDREX186008","CARI.20170711",2017-07-11,2017,"run","epilithon",NA,125,60,1.2,0.002406,"cobble",0.0466666666666667
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"cellsPerBottle","NEONDREX47060","CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,125,60,1.2,0.002406,"cobble",0.415
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",79.2,"cellsPerBottle","NEONDREX155031","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0768932038834951
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"cellsPerBottle","NEONDREX33245","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.00699029126213592
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",16866.4,"cellsPerBottle","NEONDREX20019","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",16.375145631068
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",14.4,"cellsPerBottle","NEONDREX46056","CARI.20170711",2017-07-11,2017,"run","seston",NA,5000,1000,20,NA,"cobble",0.0139805825242718
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",144.4,"cellsPerBottle","NEONDREX187002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",422.6,"cellsPerBottle","NEONDREX204002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",19391.1,"cellsPerBottle","NEONDREX33083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
