"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.turb","median.turb","mean.wTemp","median.wTemp"
"COMO.20180829.SURBER.4","D13","COMO",2018-08-29 14:39:00,60,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,645.161290322581,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.3","D13","COMO",2018-08-29 14:39:00,4,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,2,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.4","D13","COMO",2018-08-29 14:39:00,4,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",1,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,288,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,3096.77419354839,"count per square meter",NA,7,"cf",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,24,"EUKBRE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brehmi gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,258.064516129032,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,2,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,3,"HETSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotanytarsus","Heterotanytarsus sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,12,"count per square meter",NA,NA,NA,NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,6,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,24,"count per square meter",NA,5,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"MACSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Macropelopiini",NA,"Macropelopiini sp.","tribe","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,7,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,16,"RHYBRU","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila brunnea/vemna gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,1,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,24,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,258.064516129032,"count per square meter","segmented_worms",10,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.3","D13","COMO",2018-08-29 14:39:00,64,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,688.172043010753,"count per square meter",NA,7,"cf",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,32,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,344.086021505376,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,48,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,516.129032258065,"count per square meter",NA,7,"cf",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.1","D13","COMO",2018-08-29 14:39:00,1,"SERSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Sergentia","Sergentia sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"PARSP25","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parakiefferiella","Parakiefferiella sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,5,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,3,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"sh",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"LIMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Limnephilidae",NA,NA,NA,"Limnephilidae sp.","family","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"sh","cg",8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.3","D13","COMO",2018-08-29 14:39:00,4,"MACSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Macropelopiini",NA,"Macropelopiini sp.","tribe","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,7,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.4","D13","COMO",2018-08-29 14:39:00,4,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,48,"HELSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heleniella","Heleniella sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,516.129032258065,"count per square meter","midges",5,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.4","D13","COMO",2018-08-29 14:39:00,4,"MACSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Macropelopiini",NA,"Macropelopiini sp.","tribe","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,7,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,9,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,96.7741935483871,"count per square meter","midges",6,"sh","om",8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.3","D13","COMO",2018-08-29 14:39:00,8,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,6,"SWESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae","Chloroperlinae",NA,"Sweltsa","Sweltsa sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter","Sweltsa",0,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,26,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,279.569892473118,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,2,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,2,"sh",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"EUKDEV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella devonica gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,2,"SWESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae","Chloroperlinae",NA,"Sweltsa","Sweltsa sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Sweltsa",0,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.1","D13","COMO",2018-08-29 14:39:00,1,"SIPSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Siphlonuridae",NA,NA,NA,"Siphlonuridae sp.","family","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,7,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"HETMAR","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotrissocladius","Heterotrissocladius marcidus gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,16,"HETMAR","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotrissocladius","Heterotrissocladius marcidus gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,72,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,774.193548387097,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"RHYBRU","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila brunnea/vemna gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,3,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"HETCOR","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Heterlimnius","Heterlimnius corpulentus","species","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.3","D13","COMO",2018-08-29 14:39:00,4,"PARSP29","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parorthocladius","Parorthocladius sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"DICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Pediciini","Dicranota","Dicranota sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,1,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,10.752688172043,"count per square meter","Baetis",4,"cg","scr",8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"sh","om",8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,1,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter","Bezzia",6,"prd",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.1","D13","COMO",2018-08-29 14:39:00,7,"BILALG","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Tanypodinae","Pentaneurini","Bilyjomyia","Bilyjomyia algens","species","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,28,"count per square meter",NA,NA,NA,NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.1","D13","COMO",2018-08-29 14:39:00,1,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.1","D13","COMO",2018-08-29 14:39:00,2,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,8,"count per square meter",NA,NA,NA,NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,16,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.2","D13","COMO",2018-08-29 14:39:00,27,"PISSP4","Mollusca",NA,"Bivalvia","Heterodonta","Veneroida","Pisidiidae",NA,NA,"Pisidium","Pisidium sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,108,"count per square meter",NA,6,"cf",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,11,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.4","D13","COMO",2018-08-29 14:39:00,12,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,129.032258064516,"count per square meter","midges",6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.5","D13","COMO",2018-08-29 14:39:00,48,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,516.129032258065,"count per square meter","midges",6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.3","D13","COMO",2018-08-29 14:39:00,4,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,4,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.1","D13","COMO",2018-08-29 14:39:00,16,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.KICKNET.3","D13","COMO",2018-08-29 14:39:00,4,"PARSP29","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parorthocladius","Parorthocladius sp.","genus","COMO.20180829",2018-08-29,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.3","D13","COMO",2018-08-29 14:39:00,16,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,2,"sh",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
"COMO.20180829.SURBER.2","D13","COMO",2018-08-29 14:39:00,8,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","COMO.20180829",2018-08-29,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,5,"cg",NA,8.25056524773203,8.23,68.8493998604327,68.77,7.07411025819958,7.07,-1.48075366364271,-1.49,7.43420486111111,7.4025
