"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,18,"ORTEUO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius (Euorthocladius) sp.","subgenus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter","Baetis",4,"cg","scr",0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,9,"APESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Apedilum","Apedilum sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"PHASP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Phaenopsectra","Phaenopsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter","midges",7,"scr","cg",0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,1,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,7,"cf",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,3,"DYTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Dytiscidae",NA,NA,NA,"Dytiscidae sp.","family","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,500,"count per square meter","predaceous_diving_beetle",5,"prd",NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,1,"DICSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Dicrotendipes","Dicrotendipes sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,8,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cf",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,2,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,333.333333333333,"count per square meter",NA,7,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"SYNSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Synorthocladius","Synorthocladius sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.CORE.2","D14","SYCA",2019-04-18 15:41:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,5,"cg",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,49,"KRESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Krenosmittia","Krenosmittia sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,526.881720430108,"count per square meter",NA,1,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,4,"cg","scr",0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,3,"APESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Apedilum","Apedilum sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,500,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,408,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,4387.09677419355,"count per square meter",NA,6,"cf",NA,0.498
"SYCA.20190418.SURBER.4","D14","SYCA",2019-04-18 15:41:00,500,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,5376.34408602151,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"CARSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cardiocladius","Cardiocladius sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,5,"prd",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,10,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,7,"cf",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,29,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,311.827956989247,"count per square meter","midges",5,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,9,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,4,"cg",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,10,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,5,"cg",NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,1,"APESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Apedilum","Apedilum sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,6,"PHASP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Phaenopsectra","Phaenopsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,64.5161290322581,"count per square meter","midges",7,"scr","cg",0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,18,"ORTSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,193.548387096774,"count per square meter","midges",6,"cg",NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,1,"TUBSP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida",NA,NA,NA,NA,"Tubificida sp.","order","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,10,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,18,"CARSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cardiocladius","Cardiocladius sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,193.548387096774,"count per square meter",NA,5,"prd",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"CERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae",NA,NA,NA,"Ceratopogonidae sp.","family","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter","Culicoides",10,"prd","cg",0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,7,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,1166.66666666667,"count per square meter",NA,6,"cf",NA,0.498
"SYCA.20190418.SURBER.4","D14","SYCA",2019-04-18 15:41:00,439,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,4720.43010752688,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,2,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,333.333333333333,"count per square meter",NA,10,"cg",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"PSESP18","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Pseudochironomini","Pseudochironomus","Pseudochironomus sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter","midges",5,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,6,"CRIBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus bicinctus gr.","speciesGroup","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,7,"cg","sh",0.498
"SYCA.20190418.SURBER.4","D14","SYCA",2019-04-18 15:41:00,207,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,2225.8064516129,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"TUBSP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida",NA,NA,NA,NA,"Tubificida sp.","order","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,10,"cg",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,361,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,3881.72043010753,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,5,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,833.333333333333,"count per square meter",NA,NA,NA,NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,1,"PHASP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Phaenopsectra","Phaenopsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter","midges",7,"scr","cg",0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,210,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,2258.06451612903,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.CORE.1","D14","SYCA",2019-04-18 15:41:00,15,"PHASP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Phaenopsectra","Phaenopsectra sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,2500,"count per square meter","midges",7,"scr","cg",0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,9,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter","midges",5,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,15,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,161.290322580645,"count per square meter",NA,7,"sh",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,10,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter","midges",5,"cg",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter","Dasyhelea",6,"cg","scr",0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,98,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,1053.76344086022,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,10,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,5,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,5,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,4,"cg","scr",0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"LACSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Dytiscidae","Laccophilinae","Laccophilini","Laccophilus","Laccophilus sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,5,"prd",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,20,"CERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae",NA,NA,NA,"Ceratopogonidae sp.","family","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,215.05376344086,"count per square meter","Culicoides",10,"prd","cg",0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"DICSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Dicrotendipes","Dicrotendipes sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,8,"cg",NA,0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,9,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,96.7741935483871,"count per square meter","Simulium",5,"cf",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,2,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,333.333333333333,"count per square meter",NA,10,"cg",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,2,"AEDSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Culicidae","Culicinae","Culicini","Aedes","Aedes sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,333.333333333333,"count per square meter",NA,8,"cf",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,125,"CALSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Callibaetis","Callibaetis sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,1344.08602150538,"count per square meter",NA,7,"cg",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,10,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,7,"sh",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,10,"DOLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Dolichopodidae",NA,NA,NA,"Dolichopodidae sp.","family","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,4,"prd",NA,0.498
"SYCA.20190418.CORE.3","D14","SYCA",2019-04-18 15:41:00,1,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,6,"prd",NA,0.498
"SYCA.20190418.SURBER.5","D14","SYCA",2019-04-18 15:41:00,10,"BAENOT","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis notos","species","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,107.52688172043,"count per square meter",NA,4,"cg",NA,0.498
"SYCA.20190418.SURBER.1","D14","SYCA",2019-04-18 15:41:00,31,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,333.333333333333,"count per square meter",NA,6,"cf",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"sh","om",0.498
"SYCA.20190418.SURBER.2","D14","SYCA",2019-04-18 15:41:00,27,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,290.322580645161,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.CORE.2","D14","SYCA",2019-04-18 15:41:00,1,"DERSP4","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero sp.","genus","SYCA.20190418",2019-04-18,2019,"pool","core",0.006,166.666666666667,"count per square meter",NA,10,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"POLSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum sp.","genus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"sh","om",0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190418.SURBER.3","D14","SYCA",2019-04-18 15:41:00,3,"ORTEUO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius (Euorthocladius) sp.","subgenus","SYCA.20190418",2019-04-18,2019,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,0.498
"SYCA.20190612.CORE.3","D14","SYCA",2019-06-12 14:09:00,9,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","SYCA.20190612",2019-06-12,2019,"pool","core",0.006,1500,"count per square meter",NA,6,"cf",NA,3.984
"SYCA.20190612.SURBER.1","D14","SYCA",2019-06-12 14:09:00,35,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,376.344086021505,"count per square meter","Simulium",5,"cf",NA,3.984
"SYCA.20190612.SURBER.5","D14","SYCA",2019-06-12 14:09:00,6,"VACPAC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptohyphidae",NA,NA,"Vacupernius","Vacupernius packeri","species","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,3.984
"SYCA.20190612.SURBER.3","D14","SYCA",2019-06-12 14:09:00,64,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,688.172043010753,"count per square meter",NA,NA,NA,NA,3.984
"SYCA.20190612.SURBER.5","D14","SYCA",2019-06-12 14:09:00,58,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,623.655913978495,"count per square meter",NA,8,"cg",NA,3.984
"SYCA.20190612.SURBER.4","D14","SYCA",2019-06-12 14:09:00,44,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,473.118279569892,"count per square meter","unknown_hydroptilid",2,"scr",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"HEMSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Hemerodromia","Hemerodromia sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,6,"prd",NA,3.984
"SYCA.20190612.SURBER.5","D14","SYCA",2019-06-12 14:09:00,6,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190612",2019-06-12,2019,"run","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg","scr",3.984
"SYCA.20190612.SURBER.4","D14","SYCA",2019-06-12 14:09:00,88,"HYDSP24","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Hydroptila","Hydroptila sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,946.236559139785,"count per square meter",NA,6,"scr","ph",3.984
"SYCA.20190612.CORE.2","D14","SYCA",2019-06-12 14:09:00,5,"CHADIA1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Chaetogaster","Chaetogaster diastrophus","species","SYCA.20190612",2019-06-12,2019,"run","core",0.006,833.333333333333,"count per square meter",NA,7,"prd",NA,3.984
"SYCA.20190612.CORE.1","D14","SYCA",2019-06-12 14:09:00,5,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20190612",2019-06-12,2019,"run","core",0.006,833.333333333333,"count per square meter","Physa_vernalis",8,"scr",NA,3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,5,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,4,"cg","scr",3.984
"SYCA.20190612.SURBER.2","D14","SYCA",2019-06-12 14:09:00,83,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","SYCA.20190612",2019-06-12,2019,"riffle","surber",0.093,892.47311827957,"count per square meter","Physa_vernalis",8,"scr",NA,3.984
