"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.precip"
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,9,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,16,"ABLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Ablabesmyia","Ablabesmyia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,52.4590163934426,"count per square meter","midges",8,"prd","cg",86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,6,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,1,"AULPIG","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Tubificinae",NA,"Aulodrilus","Aulodrilus pigueti","species","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,7,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,2,"PARSP30","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Parachironomus","Parachironomus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter","midges",10,"prd","cg",86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,36,"SLAAPP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Slavina","Slavina appendiculata","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,118.032786885246,"count per square meter",NA,6,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,27,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,88.5245901639344,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,7,"sh",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,7,"sh",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,9,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter","midges",9,"prd","cg",86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter","Bezzia",6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,196,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,642.622950819672,"count per square meter",NA,5,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"DERSP4","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"PSESP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psectrocladius","Psectrocladius sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,128,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,419.672131147541,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,6,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,260.869565217391,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.BENTHICSWEEP.7","D03","BARC",2018-07-11 13:02:00,9,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,17,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,739.130434782609,"count per square meter","midges",9,"prd","cg",86.52
"BARC.20180711.BENTHICSWEEP.7","D03","BARC",2018-07-11 13:02:00,9,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,9,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter","midges",9,"prd","cg",86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,24,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,1043.47826086957,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,8,"CHASP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae",NA,NA,NA,"Chaoboridae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,347.826086956522,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,8,"HYDSP46","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hydrodromidae",NA,NA,"Hydrodroma","Hydrodroma sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,26.2295081967213,"count per square meter",NA,5,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,11,"OXYSP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Hydroptilini","Oxyethira","Oxyethira sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,36.0655737704918,"count per square meter",NA,3,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,5,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,217.391304347826,"count per square meter","midges",9,"prd","cg",86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,16,"BRADAD","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Bratislavia","Bratislavia dadayi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,52.4590163934426,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,217.391304347826,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,217.391304347826,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,5,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,217.391304347826,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,32,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,104.918032786885,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,18,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,59.0163934426229,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,9,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,52,"DERSP4","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,170.491803278689,"count per square meter",NA,10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,905,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,2967.2131147541,"count per square meter",NA,5,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,128,"PRILEI","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Pristininae",NA,"Pristina","Pristina leidyi","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,419.672131147541,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,8,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,26.2295081967213,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.1","D03","BARC",2018-07-11 13:02:00,9,"CAESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Caenidae","Caeninae",NA,"Caenis","Caenis sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,6,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,304.347826086957,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,304.347826086957,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,7,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,304.347826086957,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,1,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,43.4782608695652,"count per square meter",NA,5,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"UNISP4","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Unionicolidae",NA,NA,"Unionicola","Unionicola sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,2,"DERSP4","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Dero","Dero sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,86.9565217391304,"count per square meter",NA,10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,5,"HYASP2","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Hyalellidae",NA,NA,"Hyalella","Hyalella sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,217.391304347826,"count per square meter",NA,8,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"ZYGSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata",NA,NA,NA,NA,"Zygoptera sp.","suborder","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,6,"cg",NA,86.52
"BARC.20180711.PONAR.2","D03","BARC",2018-07-11 13:02:00,17,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,739.130434782609,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,16,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,52.4590163934426,"count per square meter",NA,8,"prd",NA,86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,30,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,1304.34782608696,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,21,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,913.04347826087,"count per square meter","midges",9,"prd","cg",86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"SLAAPP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Naidinae",NA,"Slavina","Slavina appendiculata","species","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,6,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.7","D03","BARC",2018-07-11 13:02:00,9,"ANISP1","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata",NA,NA,NA,NA,"Anisoptera sp.","suborder","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,29.5081967213115,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,5,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,16.3934426229508,"count per square meter",NA,8,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.5","D03","BARC",2018-07-11 13:02:00,11,"LABSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Labrundinia","Labrundinia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,36.0655737704918,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.BENTHICSWEEP.3","D03","BARC",2018-07-11 13:02:00,4,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,13.1147540983607,"count per square meter",NA,6,"prd",NA,86.52
"BARC.20180711.PONAR.1","D03","BARC",2018-07-11 13:02:00,21,"CHASP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chaoboridae","Chaoborinae",NA,"Chaoborus","Chaoborus sp.","genus","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,913.04347826087,"count per square meter",NA,NA,NA,NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,10,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,434.782608695652,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,10,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,434.782608695652,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,10,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,434.782608695652,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.BENTHICSWEEP.9","D03","BARC",2018-07-11 13:02:00,32,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","BARC.20180711",2018-07-11,2018,"littoral","benthicSweep",0.305,104.918032786885,"count per square meter",NA,7,"sh",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,130.434782608696,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,19,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,826.086956521739,"count per square meter","segmented_worms",8,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,19,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,826.086956521739,"count per square meter","segmented_worms",10,"cg",NA,86.52
"BARC.20180711.PONAR.3","D03","BARC",2018-07-11 13:02:00,19,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","BARC.20180711",2018-07-11,2018,"pelagic","petitePonar",0.023,826.086956521739,"count per square meter","segmented_worms",10,"cg",NA,86.52
