"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,2,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.7","D04","CUPE",2018-06-19 11:32:00,32,"PARPOR","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Paracloeodes","Paracloeodes portoricensis","species","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,344.086021505376,"count per square meter",NA,9,"scr","cg",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,12,"PARPOR","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Paracloeodes","Paracloeodes portoricensis","species","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,129.032258064516,"count per square meter",NA,9,"scr","cg",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.7","D04","CUPE",2018-06-19 11:32:00,4,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,1,"PSITRI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Psilometriocnemus","Psilometriocnemus triannulatus","species","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,1,"XIPBOR","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Xiphocentronidae","Xiphocentroninae",NA,"Xiphocentron","Xiphocentron borinquense","species","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,1,"PENSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Pentaneura","Pentaneura sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.4","D04","CUPE",2018-06-19 11:32:00,31,"NEOSP27","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Neoelmis","Neoelmis sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,333.333333333333,"count per square meter",NA,2,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,7,"CARSP27","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Caribaetis","Caribaetis sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,NA,NA,NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,25,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,268.817204301075,"count per square meter",NA,5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.4","D04","CUPE",2018-06-19 11:32:00,1,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,15,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,161.290322580645,"count per square meter","midges",5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,1,"ACASP1","Arthropoda","Chelicerata","Arachnida","Acari",NA,NA,NA,NA,NA,"Acari sp.","subclass","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,2,"ATOTRI","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydrobiosidae","Hydrobiosinae","Hydrobiosini","Atopsyche","Atopsyche trifida","species","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,1,"TRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera",NA,NA,NA,NA,"Trichoptera sp.","order","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cf",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,23,"SIMSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Simuliini","Simulium","Simulium sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,247.311827956989,"count per square meter","Simulium",5,"cf",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,3,"PHASP11","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,2,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,3,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,7,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,6,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,1,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,71,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,763.440860215054,"count per square meter",NA,6,"cf",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,1,"PARPOR","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Paracloeodes","Paracloeodes portoricensis","species","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,9,"scr","cg",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.7","D04","CUPE",2018-06-19 11:32:00,1,"ALISP","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Leucotrichiini","Alisotrichia","Alisotrichia sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,6,"scr",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,1,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,13,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,139.784946236559,"count per square meter","Petrophila",5,"scr","sh",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.4","D04","CUPE",2018-06-19 11:32:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,3,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,11,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,1,"LEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera",NA,NA,NA,NA,"Lepidoptera sp.","order","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,5,"sh",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,2,"PETSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera","Crambidae","Nymphulinae","Argyractini","Petrophila","Petrophila sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,21.505376344086,"count per square meter","Petrophila",5,"scr","sh",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,4,"PHASP11","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,43.010752688172,"count per square meter",NA,NA,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.8","D04","CUPE",2018-06-19 11:32:00,11,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,118.279569892473,"count per square meter","midges",5,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,3,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.4","D04","CUPE",2018-06-19 11:32:00,5,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,7,"sh",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,12,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,129.032258064516,"count per square meter",NA,6,"cf",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,1,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,1,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.3","D04","CUPE",2018-06-19 11:32:00,5,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,7,"sh",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,9,"FALSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Fallceon","Fallceon sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,4,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.7","D04","CUPE",2018-06-19 11:32:00,1,"ANTTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae","Polycentropodinae",NA,"Antillopsyche","Antillopsyche tubicola","species","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,NA,NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,1,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"scr",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.1","D04","CUPE",2018-06-19 11:32:00,3,"LEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Lepidoptera",NA,NA,NA,NA,"Lepidoptera sp.","order","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"sh",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,1,"CARSP14","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae","Protoptilinae",NA,"Cariboptila","Cariboptila sp.","genus","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,1,"scr",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,1,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.5","D04","CUPE",2018-06-19 11:32:00,1,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.7","D04","CUPE",2018-06-19 11:32:00,1,"HAGSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,"Hagenulopsis","Hagenulopsis sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.4","D04","CUPE",2018-06-19 11:32:00,1,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.6","D04","CUPE",2018-06-19 11:32:00,2,"FARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,"Farrodes","Farrodes sp.","genus","CUPE.20180619",2018-06-19,2018,"run","surber",0.093,21.505376344086,"count per square meter",NA,2,"cg","scr",298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
"CUPE.20180619.SURBER.2","D04","CUPE",2018-06-19 11:32:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20180619",2018-06-19,2018,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,298.458909722222,299.195,7.73497916666667,7.685,93.5799722222222,92.27,8.14627083333333,8.12,0.0566180555555556,0.05,-5.38227777777778,-5.46,8.69170833333333,8.71,24.8833819444444,24.7885
