"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",920028.2,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",382389111,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"natural units",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1246.883,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",1554071,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",645914755,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",114450543,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",47568804323,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",39786557,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",16536391272,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",2157134,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",896564256,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1662.51,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"valves",31,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",12884.46,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",21321550,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",8861824397,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",397865.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",165364007,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",70090.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",29131671,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",11084.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4607107,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",8778585,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",3648622111,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",30466103,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",12662553200,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",561.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",233458,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",4493.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1867747,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"natural units",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",44485.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",18489485,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",17498.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",7273026,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",236,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",98088.11,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",3848833,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1599681297,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",5881,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",13120894,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",5453405528,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"biovolume density",16265759,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",6760498379,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",268.3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",8556.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3556234,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",1653639,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",687298005,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",34164491,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",14199705403,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"cell density",3178.9,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1321239,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",8749.5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",3636534,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",8556.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3556234,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",482779485,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",200656477348,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",11084.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4607107,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",8686752,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",3610453865,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"cell density",2567.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1066958,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"valves",6,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",2493.766,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",299,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",124272.7,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",12834.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5334331,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",18033630,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",7495274231,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",971826.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",403917747,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cells",26,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",10806.32,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",12834.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5334331,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1246.883,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",9,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",3740.648,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",2246.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",933873.6,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"natural units",294,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",122194.5,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",6067419,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",2521786617,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"valves",2,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",165.1,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"valves",9,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",3,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1246.883,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cell density",10717.3,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",4454406,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"biovolume density",50718108,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",21079845511,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",69772.8,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"valves",14,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",5818.786,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1662.51,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",4009573,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1666489277,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"natural units",7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",2909.393,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.6276,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",3090968,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1284691771,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",4278.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1778096,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cell density",1963.1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",815918.5,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",8900300,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3699210432,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",77593,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",32249792,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cells",63,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",26184.54,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",21873.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",9091313,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",22207145,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",9229902369,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",1647040,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",684555320,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",11084.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4607107,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",9577.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3980840,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",39367672,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",16362290856,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cell density",43187.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",17950000,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"natural units",302,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",125519.5,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"biovolume density",4195153,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1743621446,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"cell density",19878.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",8262136,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",55423.5,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",23035536,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",4877272,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",2027128720,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",8749.5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",3636534,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",41.3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",4278.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1778096,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",13,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",5403.159,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",1123.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",466916,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"biovolume density",1389674,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",577586783,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"valves",2,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",72496754,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",30131651704,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1246.883,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",393725.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",163643308,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",2441.8,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",8556.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3556234,"count or biovolume per square meter",43.84381,-0.175
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",900842.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",374415170,"count or biovolume per square meter",43.84381,-0.175
