"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",93.6,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"natural units",1,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",449250.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"valves",14,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",114,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"valves",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",106.2,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",44139.650872818,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",101151.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",3,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",5449.5,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",2264962.59351621,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"biovolume density",2638207.8,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",1096511970.07481,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"biovolume density",56053.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",36,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",523.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",21,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",8728.17955112219,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",43.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",174504.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"biovolume density",1019950.2,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",423919451.371571,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"biovolume density",9117169.5,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",3789347256.85786,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"biovolume density",72651.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",10349.1271820449,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"cell density",2724.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",270.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"biovolume density",2412.1,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",1002535.3283458,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",73001,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",1274.3,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",529634.247714048,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",2230,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",926849.542809643,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"valves",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"valves",2,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"biovolume density",9047.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",1,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"biovolume density",1035.3,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",430299.251870324,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",556993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cells",27,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"biovolume density",1202.8,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",499916.874480465,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",13548,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",3,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",140.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"valves",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"biovolume density",1554070.9,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",645914754.779717,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",36997.5,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",1408.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",3,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",62.4,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",25935.1620947631,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"valves",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",36915.9,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.7.TAXONOMY",NA,"biovolume density",23618.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",43.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"biovolume density",5140.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"cell density",318.6,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",132418.952618454,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"valves",3,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",22776.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"cell density",281.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",68137,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",50.4,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"cell density",2.8,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",1163.75727348296,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"biovolume density",25175.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cells",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",3,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"biovolume density",10242,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"biovolume density",8139.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"biovolume density",102359,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cells",2,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",3,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"cell density",24.9,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",10349.1271820449,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"biovolume density",42092.2,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",17494679.9667498,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",10,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",4156.27597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"valves",5,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",2078.13798836243,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",185189.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",18,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",7481.29675810474,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",79.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cells",41,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"valves",177,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",73566.0847880299,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",810.1,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",16866.4,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",14.4,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",7426.6,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"cell density",144.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"cell density",422.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",1,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"biovolume density",2031.3,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",844264.33915212,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.1.TAXONOMY",NA,"biovolume density",96504.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"biovolume density",2811.4,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",1168495.42809643,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"cell density",19391.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.5",60,"valves",1,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.3.TAXONOMY",NA,"biovolume density",5675.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"natural units",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.6",60,"biovolume density",22890643,"CARI.20170711",2017-07-11,2017,"riffle","epilithon",NA,0.002406,"cobble",9513982959.2685,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"cell density",7.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",2,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.8",61,"valves",1,"CARI.20170711",2017-07-11,2017,"run","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"valves",2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.4.TAXONOMY",NA,"biovolume density",365094.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-07-11 18:27:00,"CARI.20170711.SESTON.9",1030,"biovolume density",15941.2,"CARI.20170711",2017-07-11,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-07-11 18:27:00,"CARI.20170711.EPILITHON.2.TAXONOMY",NA,"valves",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"count or biovolume per square meter",NA,NA
