"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"valves",22,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"valves",6,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",44338.8,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",18428428.9276808,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cell density",1963.1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",815918.536990856,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",10349149.1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4301391978.38736,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",1848735.6,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",768385536.159601,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"biovolume density",3752811.5,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1559772028.26268,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"cell density",576480.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",239601371.571072,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",5512.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",2290980.88113051,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",77593,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",32249792.1862012,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",11084.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4607107.2319202,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",2624838.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1090955444.72153,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",9190629.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",3819879177.05736,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",2632841.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1094281670.82294,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",1123.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",466916.04322527,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",23245.7,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",10,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4156.27597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",12154685,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",5051822527.01579,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",12834.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5334330.83956775,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"valves",2,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",22169.4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",9214214.4638404,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"biovolume density",13128401,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",5456525768.91106,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cells",71,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",29509.5594347465,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",135260,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",56217788.8611804,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",8556.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",3556234.41396509,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"valves",3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"valves",218,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",90606.8162926018,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",60270015.2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",25049881629.2602,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",1653639,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",687298004.987531,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",13124.2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",5454779.71737323,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"natural units",2,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",61.9,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",613112.3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1662.51039068994,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",727549072.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",302389473316.708,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",41.3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",1167139.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",485095344.970906,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",3138007.1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1304242352.4522,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cell density",407258.7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",169267955.112219,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",2638738,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1096732335.8271,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",463520,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",192651704.07315,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",4984486,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",2071689941.81214,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"cells",7,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",2909.3931837074,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",866800,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",360266001.66251,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",1446006.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",601000332.502078,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"cell density",3178.9,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",1321238.57024106,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",11471856,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4768019950.12469,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",2547720.2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1058902826.26766,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",12834.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5334330.83956775,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",3122337.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1297729800.49875,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1246.88279301746,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",647591.9,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",269157065.66916,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",2110317.5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",877106192.851205,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",22169.4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",9214214.4638404,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"cell density",689814.9,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",286706109.725686,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",4493.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1867747.29842062,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",128343.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",53343225.2701579,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",77593,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",32249792.1862012,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"valves",3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",1015969.2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",422264837.905237,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"valves",6,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",2493.76558603491,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"biovolume density",739329.6,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",307285785.53616,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",11289853.1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",4692374522.02826,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",177355.3,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",73713757.2734829,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"cell density",61.9,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",12834.4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5334330.83956775,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"cell density",561.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",233458.021612635,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",3872269.5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1609422069.82544,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",14,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",5818.7863674148,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",2365052.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",982981213.632585,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"valves",1,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",415.627597672485,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",282619.6,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",117464505.403159,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",6779.3,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"biovolume density",2316036.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",962608769.742311,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"cells",189,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",78553.6159600997,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"valves",42,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",17456.3591022444,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",6263.8,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",2603408.14630091,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.3",59,"biovolume density",3939220.4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"pebble",1637248711.55445,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.6",59,"biovolume density",3759862.3,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1562702535.32835,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"biovolume density",8277778.8,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",3440473316.70823,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.8",60,"cell density",71362.4,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",29660182.876143,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",2078.13798836243,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",207369.6,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"valves",2,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",831.255195344971,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.2",60,"cell density",5512.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",2290980.88113051,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.7",60,"cell density",1045412.8,"HOPB.20171012",2017-10-12,2017,"pool","epilithon",NA,0.002406,"silt",434502410.640067,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"biovolume density",609570.7,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",253354405.652535,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.5",58,"cell density",4278.1,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"sand",1778096.42560266,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.1",58,"cell density",8749.5,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",3636533.66583541,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.reach",2017-10-12 13:28:00,"HOPB.20171012.EPILITHON.4",58,"valves",4,"HOPB.20171012",2017-10-12,2017,"riffle","epilithon",NA,0.002406,"cobble",1662.51039068994,"count or biovolume per square meter",34.4184837278107,0.14
"D01","HOPB","HOPB.AOS.S2",2017-10-12 13:28:00,"HOPB.20171012.SESTON.1",1025,"biovolume density",30471.7,"HOPB.20171012",2017-10-12,2017,"pool","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",34.4184837278107,0.14
